,DocumentID,Date,SKU,Price,Discount,Customer,Quantity
16495,10198,2020-06-25,150,1061.016949,190.983051,68,4.0
16496,10198,2020-06-25,194,911.864407,164.135593,68,4.0
16497,10198,2020-06-25,224,1111.864407,200.135593,68,4.0
16498,10198,2020-06-25,163,928.813559,167.186441,68,4.0
16499,10198,2020-06-25,167,522.033898,93.966102,68,2.0
16500,10199,2020-06-25,2158,1254.237288,225.762712,540,4.0
16501,10200,2020-06-25,1639,3644.067797,655.932203,506,20.0
16502,10201,2020-06-25,218,861.016949,154.983051,68,4.0
16503,10202,2020-06-25,538,593.220339,106.779661,224,4.0
16504,10202,2020-06-25,541,593.220339,106.779661,224,4.0
16505,10202,2020-06-25,562,803.38983,144.61017,224,4.0
16506,10202,2020-06-25,557,772.881356,139.118644,224,4.0
16507,10202,2020-06-25,1639,796.610169,143.389831,224,4.0
16508,10203,2020-06-25,558,847.457627,152.542373,539,4.0
16509,10203,2020-06-25,561,962.711864,173.288136,539,4.0
16510,10203,2020-06-25,543,1016.949153,183.050847,539,5.0
16511,10211,2020-06-26,130,1416.949153,255.050847,74,4.0
16512,10212,2020-06-26,224,1118.644068,201.355932,56,4.0
16513,10213,2020-06-26,89,2061.016949,370.983051,331,4.0
16514,10214,2020-06-26,731,12118.644068,2181.355932,551,4.0
16515,10215,2020-06-26,194,745.762712,134.237288,284,4.0
16516,10215,2020-06-26,219,718.644068,129.355932,284,4.0
16517,10215,2020-06-26,218,705.084746,126.915254,284,4.0
16518,10215,2020-06-26,482,949.152542,170.847458,284,4.0
16519,10215,2020-06-26,163,786.440678,141.559322,284,4.0
16520,10215,2020-06-26,166,935.59322,168.40678,284,4.0
16521,10215,2020-06-26,821,1253.559322,225.640678,284,2.0
16522,10215,2020-06-26,1981,610.169492,109.830508,284,1.0
16523,10215,2020-06-26,2424,1437.288136,258.711864,284,8.0
16524,10216,2020-06-26,2495,906.677966,163.202034,406,1.0
16525,10224,2020-06-29,194,932.20339,167.79661,592,4.0
16526,10225,2020-06-29,181,2118.644068,381.355932,161,4.0
16527,10226,2020-06-29,166,3101.694915,558.305085,351,12.0
16528,10226,2020-06-29,150,542.372881,97.627119,351,2.0
16529,10227,2020-06-29,1639,1593.220339,286.779661,170,8.0
16530,10228,2020-06-29,978,894.915254,161.084746,322,4.0
16531,10229,2020-06-29,1776,1423.728814,256.271186,18,6.0
16532,10229,2020-06-29,166,2033.898305,366.101695,18,8.0
16533,10237,2020-06-29,523,197.245763,35.504237,99,1.0
16534,10238,2020-06-29,976,457.627119,82.372881,383,2.0
16535,10239,2020-06-29,1774,1301.694915,234.305085,363,4.0
16536,10239,2020-06-29,591,1440.677966,259.322034,363,4.0
16537,10239,2020-06-29,1780,1067.79661,192.20339,363,4.0
16538,10240,2020-06-29,219,1271.186441,228.813559,139,6.0
16539,10240,2020-06-29,220,945.762712,170.237288,139,4.0
16540,10241,2020-06-29,129,294.915254,53.084746,70,1.0
16541,10242,2020-06-29,541,166.101695,29.898305,511,1.0
16542,10250,2020-06-30,790,920.677966,165.722034,36,4.0
16543,10251,2020-06-30,1774,1355.932203,244.067797,281,4.0
16544,10251,2020-06-30,1776,949.152542,170.847458,281,4.0
16545,10251,2020-06-30,523,762.711864,137.288136,281,4.0
16546,10252,2020-06-30,181,2067.79661,372.20339,68,4.0
16547,10253,2020-06-30,116,275.423729,49.576271,120,1.0
16548,10254,2020-06-30,176,2111.864407,380.135593,351,4.0
16549,10255,2020-06-30,195,1186.440678,213.559322,345,4.0
16550,10263,2020-07-01,1776,2245.762712,404.237288,74,10.0
16551,10264,2020-07-01,538,2194.915254,395.084746,501,14.0
16552,10264,2020-07-01,558,1694.915254,305.084746,501,8.0
16553,10264,2020-07-01,1780,2271.186441,408.813559,501,8.0
16554,10264,2020-07-01,1774,1372.881356,247.118644,501,4.0
16555,10264,2020-07-01,1778,3152.542373,567.457627,501,8.0
16556,10265,2020-07-01,1443,1966.101695,353.898305,75,8.0
16557,10265,2020-07-01,1547,2949.152542,530.847458,75,12.0
16558,10266,2020-07-01,797,1847.457627,332.542373,272,4.0
16559,10267,2020-07-01,526,887.186441,159.693559,231,4.0
16560,10268,2020-07-01,572,1322.033898,237.966102,370,4.0
16561,10276,2020-07-02,166,2451.271186,441.228814,99,10.0
16562,10277,2020-07-02,1639,796.610169,143.389831,308,4.0
16563,10278,2020-07-02,181,2074.576271,373.423729,2,4.0
16564,10279,2020-07-02,542,412.983051,74.336949,511,2.0
16565,10280,2020-07-02,2424,483.050847,86.949153,308,2.0
16566,10281,2020-07-02,538,5932.20339,1067.79661,275,40.0
16567,10289,2020-07-03,1780,283.898305,51.101695,574,1.0
16568,10290,2020-07-03,575,1294.915254,233.084746,603,4.0
16569,10291,2020-07-03,797,923.728814,166.271186,272,2.0
16570,10292,2020-07-03,166,1959.322034,352.677966,308,8.0
16571,10293,2020-07-03,194,483.050847,86.949153,163,2.0
16572,10294,2020-07-03,194,966.101695,173.898305,396,4.0
16573,10302,2020-07-04,2424,3525.423729,634.576271,74,16.0
16574,10303,2020-07-04,2424,1690.677966,304.322034,351,7.0
16575,10304,2020-07-04,2329,5762.711864,1037.288136,66,16.0
16576,10305,2020-07-04,224,1169.491525,210.508475,18,4.0
16577,10306,2020-07-04,2446,506.779661,91.220339,506,2.0
16578,10307,2020-07-04,172,1966.101695,353.898305,165,4.0
16579,10315,2020-07-06,779,893.220339,160.779661,447,2.0
16580,10316,2020-07-06,215,745.762712,134.237288,84,4.0
16581,10316,2020-07-06,163,983.050847,176.949153,84,4.0
16582,10317,2020-07-06,1767,251.694915,45.305085,214,1.0
16583,10317,2020-07-06,1830,288.135593,51.864407,214,1.0
16584,10318,2020-07-06,218,864.40678,155.59322,99,4.0
16585,10318,2020-07-06,130,2384.745763,429.254237,99,6.0
16586,10318,2020-07-06,51,1352.542373,243.457627,99,6.0
16587,10318,2020-07-06,138,711.864407,128.135593,99,2.0
16588,10318,2020-07-06,166,3431.779661,617.720339,99,14.0
16589,10318,2020-07-06,163,932.20339,167.79661,99,4.0
16590,10318,2020-07-06,92,1084.745763,195.254237,99,2.0
16591,10318,2020-07-06,150,2572.033898,462.966102,99,10.0
16592,10318,2020-07-06,220,1398.305085,251.694915,99,6.0
16593,10318,2020-07-06,215,1067.79661,192.20339,99,6.0
16594,10318,2020-07-06,194,2745.762712,494.237288,99,12.0
16595,10319,2020-07-06,779,461.864407,83.135593,547,1.0
16596,10320,2020-07-06,116,1101.694915,198.305085,213,4.0
16597,10328,2020-07-07,525,216.101695,38.898305,396,1.0
16598,10329,2020-07-07,2143,521.186441,93.813559,187,1.0
16599,10330,2020-07-07,534,1050.847458,189.152542,84,4.0
16600,10331,2020-07-07,150,1050.847458,189.152542,447,4.0
16601,10332,2020-07-07,1408,869.491525,156.508475,437,4.0
16602,10333,2020-07-07,558,449.152542,80.847458,182,2.0
16603,10341,2020-07-07,1690,1420.338983,255.661017,18,2.0
16604,10342,2020-07-08,2216,1169.491525,210.508475,156,6.0
16605,10343,2020-07-08,235,754.169492,135.750508,396,2.0
16606,10344,2020-07-08,2424,3457.627119,622.372881,447,16.0
16607,10344,2020-07-08,163,3525.423729,634.576271,447,16.0
16608,10344,2020-07-08,1266,2237.288136,402.711864,447,12.0
16609,10345,2020-07-08,163,1084.745763,195.254237,288,4.0
16610,10346,2020-07-08,163,932.20339,167.79661,66,4.0
16611,10354,2020-07-09,1777,398.305085,71.694915,351,1.0
16612,10354,2020-07-09,1778,1576.271186,283.728814,351,4.0
16613,10354,2020-07-09,574,1135.59322,204.40678,351,4.0
16614,10355,2020-07-09,1778,772.372881,139.027119,511,2.0
16615,10355,2020-07-09,1774,1345.423729,242.176271,511,4.0
16616,10355,2020-07-09,1779,905.084746,162.915254,511,2.0
16617,10356,2020-07-09,1443,13262.711864,2387.288136,217,50.0
16618,10357,2020-07-09,194,1762.711864,317.288136,131,8.0
16619,10358,2020-07-09,166,2415.254237,434.745763,360,10.0
16620,10358,2020-07-09,787,438.135593,78.864407,360,1.0
16621,10359,2020-07-09,166,2415.254237,434.745763,360,10.0
16622,10367,2020-07-09,562,898.305085,161.694915,323,4.0
16623,10368,2020-07-10,566,1351.322034,243.237966,99,4.0
16624,10369,2020-07-10,1639,5542.372881,997.627119,329,30.0
16625,10370,2020-07-10,190,2474.576271,445.423729,595,4.0
16626,10371,2020-07-10,194,4322.033898,777.966102,74,20.0
16627,10372,2020-07-10,2216,2288.135593,411.864407,501,12.0
16628,10380,2020-07-10,1777,1511.864407,272.135593,480,4.0
16629,10381,2020-07-10,166,1010.169492,181.830508,139,4.0
16630,10382,2020-07-10,224,2189.830508,394.169492,447,8.0
16631,10383,2020-07-10,224,2881.355932,518.644068,396,10.0
16632,10384,2020-07-10,220,1864.40678,335.59322,131,8.0
16633,10385,2020-07-10,2070,898.305085,161.694915,231,4.0
16634,10393,2020-07-11,194,2644.067797,475.932203,604,12.0
16635,10394,2020-07-11,51,1118.644068,201.355932,161,4.0
16636,10395,2020-07-11,2151,1152.542373,207.457627,231,4.0
16637,10396,2020-07-11,192,847.457627,152.542373,18,4.0
16638,10397,2020-07-13,51,1803.38983,324.61017,360,8.0
16639,10398,2020-07-13,2424,5186.440678,933.559322,506,24.0
16640,10406,2020-07-13,779,876.271186,157.728814,329,2.0
16641,10407,2020-07-13,163,1864.40678,335.59322,56,8.0
16642,10407,2020-07-13,166,1016.949153,183.050847,56,4.0
16643,10408,2020-07-13,102,381.355932,68.644068,349,1.0
16644,10409,2020-07-13,976,915.254237,164.745763,323,4.0
16645,10410,2020-07-13,175,2254.237288,405.762712,308,4.0
16646,10411,2020-07-13,1509,1864.40678,335.59322,574,4.0
16647,10419,2020-07-14,1774,650.847458,117.152542,363,2.0
16648,10419,2020-07-14,2216,711.864407,128.135593,363,4.0
16649,10419,2020-07-14,2432,1457.627119,262.372881,363,8.0
16650,10419,2020-07-14,553,322.033898,57.966102,363,1.0
16651,10419,2020-07-14,530,474.576271,85.423729,363,2.0
16652,10420,2020-07-14,575,1372.881356,247.118644,323,4.0
16653,10421,2020-07-14,51,279.661017,50.338983,292,1.0
16654,10422,2020-07-14,1547,2101.694915,378.305085,275,8.0
16655,10423,2020-07-15,568,353.847458,63.692542,231,1.0
16656,10432,2020-07-15,270,3542.372881,637.627119,99,16.0
16657,10433,2020-07-15,244,1050.847458,189.152542,380,4.0
16658,10434,2020-07-15,1408,2203.389831,396.610169,383,10.0
16659,10435,2020-07-15,790,898.305085,161.694915,383,4.0
16660,10436,2020-07-15,166,2067.79661,372.20339,487,8.0
16661,10437,2020-07-15,779,1810.169492,325.830508,370,4.0
16662,10445,2020-07-16,2457,1508.474576,271.525424,537,4.0
16663,10446,2020-07-16,571,694.915254,125.084746,351,2.0
16664,10446,2020-07-16,573,694.915254,125.084746,351,2.0
16665,10447,2020-07-16,166,1013.220339,182.379661,68,4.0
16666,10448,2020-07-16,2497,4016.949153,723.050847,551,12.0
16667,10448,2020-07-16,275,796.610169,143.389831,551,4.0
16668,10449,2020-07-16,1728,2006.779661,361.220339,313,4.0
16669,10450,2020-07-16,2497,334.745763,60.254237,604,1.0
16670,10458,2020-07-17,51,901.694915,162.305085,131,4.0
16671,10459,2020-07-17,1456,1271.186441,228.813559,447,4.0
16672,10460,2020-07-17,779,1847.457627,332.542373,396,4.0
16673,10461,2020-07-17,975,1491.525424,268.474576,240,8.0
16674,10462,2020-07-17,51,901.694915,162.305085,2,4.0
16675,10463,2020-07-17,678,252.542373,45.457627,275,1.0
16676,10471,2020-07-17,574,2135.59322,384.40678,447,8.0
16677,10472,2020-07-17,224,644.067797,115.932203,155,2.0
16678,10473,2020-07-17,166,3101.694915,558.305085,351,12.0
16679,10473,2020-07-17,220,983.050847,176.949153,351,4.0
16680,10474,2020-07-17,51,881.355932,158.644068,604,4.0
16681,10475,2020-07-17,166,2033.898305,366.101695,56,8.0
16682,10475,2020-07-17,244,1050.847458,189.152542,56,4.0
16683,10476,2020-07-17,1780,1135.59322,204.40678,539,4.0
16684,10484,2020-07-18,1803,423.728814,76.271186,281,1.0
16685,10485,2020-07-18,1774,686.440678,123.559322,281,2.0
16686,10486,2020-07-20,138,1542.372881,277.627119,120,4.0
16687,10487,2020-07-20,1774,1372.881356,247.118644,213,4.0
16688,10487,2020-07-20,1778,3152.542373,567.457627,213,8.0
16689,10488,2020-07-20,1827,1320.338983,237.661017,224,8.0
16690,10489,2020-07-20,2216,193.220339,34.779661,224,1.0
16691,10497,2020-07-20,2216,386.440678,69.559322,313,2.0
16692,10498,2020-07-20,166,1292.372881,232.627119,84,5.0
16693,10499,2020-07-20,166,489.830508,88.169492,546,2.0
16694,10499,2020-07-20,219,474.576271,85.423729,546,2.0
16695,10499,2020-07-20,220,483.050847,86.949153,546,2.0
16696,10500,2020-07-20,130,855.932203,154.067797,25,2.0
16697,10501,2020-07-20,1547,1050.847458,189.152542,182,4.0
16698,10501,2020-07-20,1443,1050.847458,189.152542,182,4.0
16699,10502,2020-07-20,275,1118.644068,201.355932,56,6.0
16700,10510,2020-07-22,993,1371.186441,246.813559,139,2.0
16701,10511,2020-07-22,92,1084.745763,195.254237,331,2.0
16702,10513,2020-07-22,138,1542.372881,277.627119,308,4.0
16703,10514,2020-07-22,574,290.677966,52.322034,537,1.0
16704,10515,2020-07-22,48,389.830508,70.169492,211,2.0
16705,10523,2020-07-23,2328,11864.40678,2135.59322,587,4.0
16706,10524,2020-07-23,560,255.084746,45.915254,142,1.0
16707,10525,2020-07-23,571,669.491525,120.508475,325,2.0
16708,10526,2020-07-23,194,1830.508475,329.491525,56,8.0
16709,10526,2020-07-23,116,525.423729,94.576271,56,2.0
16710,10527,2020-07-23,793,611.864407,110.135593,279,2.0
16711,10528,2020-07-23,56,533.898305,96.101695,206,1.0
16712,10536,2020-07-24,92,1084.745763,195.254237,363,2.0
16713,10537,2020-07-24,574,1077.966102,194.033898,74,4.0
16714,10537,2020-07-24,1780,1077.966102,194.033898,74,4.0
16715,10537,2020-07-24,196,1416.949153,255.050847,74,4.0
16716,10537,2020-07-24,220,2745.762712,494.237288,74,12.0
16717,10538,2020-07-24,573,1389.830508,250.169492,351,4.0
16718,10539,2020-07-24,1780,283.898305,51.101695,539,1.0
16719,10540,2020-07-24,166,4902.542373,882.457627,99,20.0
16720,10541,2020-07-24,978,3593.220339,646.779661,331,16.0
16721,10549,2020-07-24,978,8474.576271,1525.423729,275,40.0
16722,10550,2020-07-24,978,1796.610169,323.389831,182,8.0
16723,10551,2020-07-24,270,1762.711864,317.288136,604,8.0
16724,10552,2020-07-24,166,1013.559322,182.440678,370,4.0
16725,10553,2020-07-24,166,491.101695,88.398305,546,2.0
16726,10554,2020-07-24,220,241.525424,43.474576,552,1.0
16727,10562,2020-07-25,453,1322.033898,237.966102,363,6.0
16728,10563,2020-07-25,166,2067.79661,372.20339,487,8.0
16729,10564,2020-07-25,181,563.559322,101.440678,357,1.0
16730,10565,2020-07-25,195,1067.79661,192.20339,214,4.0
16731,10566,2020-07-25,1266,1593.220339,286.779661,170,8.0
16732,10567,2020-07-25,1778,813.559322,146.440678,109,2.0
16733,10575,2020-07-25,194,915.254237,164.745763,370,4.0
16734,10576,2020-07-25,978,1796.610169,323.389831,156,8.0
16735,10577,2020-07-25,270,932.20339,167.79661,76,4.0
16736,10577,2020-07-25,166,2067.79661,372.20339,76,8.0
16737,10578,2020-07-25,1779,1810.169492,325.830508,511,4.0
16738,10579,2020-07-25,329,168.644068,30.355932,329,1.0
16739,10580,2020-07-25,166,1898.305085,341.694915,187,8.0
16740,10580,2020-07-25,220,1762.711864,317.288136,187,8.0
16741,10580,2020-07-25,270,1762.711864,317.288136,187,8.0
16742,10580,2020-07-25,194,1728.813559,311.186441,187,8.0
16743,10580,2020-07-25,275,1389.830508,250.169492,187,8.0
16744,10588,2020-07-27,543,813.559322,146.440678,224,4.0
16745,10588,2020-07-27,557,820.338983,147.661017,224,4.0
16746,10588,2020-07-27,1780,1077.966102,194.033898,224,4.0
16747,10589,2020-07-27,226,737.288136,132.711864,56,2.0
16748,10590,2020-07-27,220,1016.949153,183.050847,351,4.0
16749,10591,2020-07-27,2419,588.983051,106.016949,370,1.0
16750,10592,2020-07-27,166,2033.898305,366.101695,56,8.0
16751,10593,2020-07-27,1266,788.983051,142.016949,313,4.0
16752,10593,2020-07-27,166,1014.40678,182.59322,313,4.0
16753,10601,2020-07-28,166,2020.338983,363.661017,2,8.0
16754,10602,2020-07-28,490,1747.033898,314.466102,279,2.0
16755,10603,2020-07-28,868,475.423729,85.576271,280,2.0
16756,10603,2020-07-28,1310,518.644068,93.355932,280,2.0
16757,10604,2020-07-28,1547,1050.847458,189.152542,182,4.0
16758,10605,2020-07-28,166,1550.847458,279.152542,380,6.0
16759,10606,2020-07-28,1777,1508.474576,271.525424,447,4.0
16760,10614,2020-07-28,1511,2227.118644,400.881356,600,4.0
16761,10615,2020-07-29,978,2118.644068,381.355932,75,10.0
16762,10616,2020-07-29,92,2237.288136,402.711864,383,4.0
16763,10617,2020-07-29,976,869.491525,156.508475,269,4.0
16764,10618,2020-07-29,176,2067.79661,372.20339,603,4.0
16765,10619,2020-07-29,166,516.949153,93.050847,501,2.0
16766,10619,2020-07-29,557,2593.220339,466.779661,501,12.0
16767,10619,2020-07-29,529,472.881356,85.118644,501,2.0
16768,10619,2020-07-29,530,1016.949153,183.050847,501,4.0
16769,10627,2020-07-29,92,2242.372881,403.627119,238,4.0
16770,10628,2020-07-29,529,898.305085,161.694915,224,4.0
16771,10629,2020-07-29,2105,468.559322,84.340678,506,2.0
16772,10630,2020-07-29,2275,6016.949153,1083.050847,155,2.0
16773,10631,2020-07-29,375,1359.322034,244.677966,179,4.0
16774,10632,2020-07-29,525,1545.762712,278.237288,224,8.0
16775,10640,2020-07-29,541,1483.050847,266.949153,17,10.0
16776,10641,2020-07-29,541,2076.271186,373.728814,248,14.0
16777,10642,2020-07-29,541,1220.338983,219.661017,139,8.0
16778,10643,2020-07-29,166,1016.949153,183.050847,308,4.0
16779,10644,2020-07-29,1774,686.440678,123.559322,325,2.0
16780,10645,2020-07-29,541,2305.084746,414.915254,604,16.0
16781,10645,2020-07-29,1776,901.694915,162.305085,604,4.0
16782,10645,2020-07-29,538,1152.542373,207.457627,604,8.0
16783,10653,2020-07-29,1773,1033.898305,186.101695,220,4.0
16784,10654,2020-07-29,541,1881.355932,338.644068,323,12.0
16785,10655,2020-07-29,1776,2705.084746,486.915254,552,12.0
16786,10656,2020-07-29,523,779.661017,140.338983,383,4.0
16787,10657,2020-07-29,538,5762.711864,1037.288136,447,40.0
16788,10657,2020-07-29,270,2644.067797,475.932203,447,12.0
16789,10658,2020-07-29,51,901.694915,162.305085,269,4.0
16790,10658,2020-07-29,543,813.559322,146.440678,269,4.0
16791,10658,2020-07-29,541,595.762712,107.237288,269,4.0
16792,10666,2020-07-29,541,1220.338983,219.661017,281,8.0
16793,10666,2020-07-29,538,610.169492,109.830508,281,4.0
16794,10667,2020-07-29,1776,450.847458,81.152542,313,2.0
16795,10668,2020-07-29,2432,1593.220339,286.779661,76,8.0
16796,10669,2020-07-29,1443,12245.762712,2204.237288,497,50.0
16797,10670,2020-07-29,541,1254.237288,225.762712,539,8.0
16798,10670,2020-07-29,1776,474.576271,85.423729,539,2.0
16799,10671,2020-07-29,574,556.440678,100.159322,280,2.0
16800,10679,2020-07-30,166,245.550847,44.199153,66,1.0
16801,10680,2020-07-30,844,1016.949153,183.050847,501,1.0
16802,10681,2020-07-30,530,966.101695,173.898305,224,4.0
16803,10682,2020-08-04,2424,966.101695,173.898305,275,4.0
16804,10683,2020-08-04,2483,6144.067797,1105.932203,587,2.0
16805,10684,2020-08-04,525,3813.559322,686.440678,74,20.0
16806,10692,2020-08-04,1443,2101.694915,378.305085,189,8.0
16807,10693,2020-08-04,1266,3898.305085,701.694915,380,20.0
16808,10694,2020-08-04,225,1576.271186,283.728814,22,4.0
16809,10695,2020-08-04,818,567.79661,102.20339,25,1.0
16810,10696,2020-08-04,172,494.915254,89.084746,396,1.0
16811,10697,2020-08-04,574,593.220339,106.779661,351,2.0
16812,10705,2020-08-05,789,881.355932,158.644068,383,4.0
16813,10705,2020-08-05,795,635.59322,114.40678,383,2.0
16814,10706,2020-08-05,51,559.322034,100.677966,396,2.0
16815,10707,2020-08-05,2446,1067.79661,192.20339,182,4.0
16816,10708,2020-08-05,530,966.101695,173.898305,75,4.0
16817,10709,2020-08-05,1802,1552.542373,279.457627,220,4.0
16818,10710,2020-08-05,172,1881.355932,338.644068,604,4.0
16819,10718,2020-08-05,2424,6610.169492,1189.830508,406,30.0
16820,10719,2020-08-05,1774,1304.237288,234.762712,604,4.0
16821,10719,2020-08-05,574,538.983051,97.016949,604,2.0
16822,10719,2020-08-05,163,1964.40678,353.59322,604,8.0
16823,10719,2020-08-05,166,982.20339,176.79661,604,4.0
16824,10720,2020-08-05,1288,2718.644068,489.355932,56,4.0
16825,10721,2020-08-05,529,7932.20339,1427.79661,187,36.0
16826,10722,2020-08-05,541,1254.237288,225.762712,231,8.0
16827,10722,2020-08-05,1266,3322.033898,597.966102,231,16.0
16828,10723,2020-08-05,2424,966.101695,173.898305,574,4.0
16829,10731,2020-08-06,166,1044.067797,187.932203,313,4.0
16830,10732,2020-08-06,1779,2790.508475,502.291525,511,6.0
16831,10733,2020-08-06,1778,394.067797,70.932203,17,1.0
16832,10733,2020-08-06,166,1050.847458,189.152542,17,4.0
16833,10734,2020-08-06,591,1440.677966,259.322034,187,4.0
16834,10734,2020-08-06,224,1186.440678,213.559322,187,4.0
16835,10734,2020-08-06,530,6762.711864,1217.288136,187,28.0
16836,10735,2020-08-06,594,2188.101695,393.858305,511,4.0
16837,10736,2020-08-06,519,2860.169492,514.830508,187,15.0
16838,7083,2020-05-08,194,0.0,0.0,149,0.0
16839,7084,2020-05-09,1431,0.0,0.0,574,0.0
16840,13613,2020-04-29,1997,381.0,0.0,118,1.0
16841,13614,2020-05-08,1934,534.8,229.2,118,1.0
16842,13614,2020-05-08,1936,691.6,296.4,118,1.0
16843,13615,2020-05-08,1992,686.0,294.0,118,1.0
16844,13616,2020-05-12,1912,3400.0,0.0,118,10.0
16845,13617,2020-05-12,1939,1292.83,554.07,118,2.0
16846,13626,2020-06-12,1944,1138.8,613.2,118,1.0
16847,13626,2020-06-12,1980,1817.4,978.6,118,3.0
16848,13626,2020-06-12,1910,936.0,504.0,118,1.0
16849,13627,2020-06-15,2013,28919.475,15572.025,118,75.0
16850,13627,2020-06-15,2009,31397.925,16906.575,118,75.0
16851,13627,2020-06-15,1912,959.4,516.6,118,2.0
16852,13627,2020-06-15,1941,16525.34,8898.26,118,20.0
16853,13627,2020-06-15,1947,9093.5,4896.5,118,10.0
16854,13627,2020-06-15,1971,2258.75,1216.25,118,5.0
16855,13627,2020-06-15,1972,3250.0,1750.0,118,5.0
16856,13627,2020-06-15,1964,1168.7,629.3,118,2.0
16857,13627,2020-06-15,1965,688.35,370.65,118,1.0
16858,13627,2020-06-15,1903,754.65,406.35,118,1.0
16859,13627,2020-06-15,1934,16536.0,8904.0,118,30.0
16860,13627,2020-06-15,1936,14326.0,7714.0,118,20.0
16861,13627,2020-06-15,1922,2402.4,1293.6,118,4.0
16862,13627,2020-06-15,1926,3731.0,2009.0,118,5.0
16863,13627,2020-06-15,1945,8450.0,4550.0,118,10.0
16864,13627,2020-06-15,1982,10153.0,5467.0,118,10.0
16865,13627,2020-06-15,1923,1762.8,949.2,118,3.0
16866,13627,2020-06-15,1927,2248.35,1210.65,118,3.0
16867,13627,2020-06-15,1942,1982.5,1067.5,118,2.0
16868,13628,2020-06-16,1912,4746.0,0.0,118,14.0
16869,13629,2020-06-16,1939,623.0,267.0,118,1.0
16870,13629,2020-06-16,1943,759.5,325.5,118,1.0
16871,13630,2020-06-16,1939,577.85,311.15,118,1.0
16872,13630,2020-06-16,1943,704.6,379.4,118,1.0
16873,13639,2020-06-26,1912,2405.0,1295.0,118,5.0
16874,13640,2020-07-01,1926,805.0,345.0,118,1.0
16875,13641,2020-07-01,1971,486.5,208.5,118,1.0
16876,13641,2020-07-01,1972,700.0,300.0,118,1.0
16877,13642,2020-07-10,1908,903.0,387.0,118,1.0
16878,13642,2020-07-10,1907,967.4,414.6,118,1.0
16879,13643,2020-07-10,1980,2423.2,1304.8,118,4.0
16880,13643,2020-07-10,1920,2811.25,1513.75,118,5.0
16881,13643,2020-07-10,1934,5512.0,2968.0,118,10.0
16882,13643,2020-07-10,1936,7163.0,3857.0,118,10.0
16883,13652,2020-08-07,1934,2210.0,1190.0,118,4.0
16884,13653,2020-08-07,1912,2405.0,1295.0,118,5.0
16885,13654,2020-08-11,1980,6077.5,3272.5,118,10.0
16886,13692,2020-03-17,2567,193.33,140.97,583,2.0
16887,13693,2020-03-20,2785,26.2,10.09,583,1.0
16888,13694,2020-04-14,2603,58.31,31.43,583,1.0
16889,13695,2020-04-29,2558,63.06,73.59,583,1.0
16890,13696,2020-05-08,2857,218.62,84.18,583,20.0
16891,13697,2020-05-30,2577,127.52,81.25,583,1.0
16892,13697,2020-05-30,2624,17.59,19.63,583,1.0
16893,13856,2020-02-10,2483,4830.5,0.0,551,2.0
16894,13879,2020-03-21,2690,127.118644,22.881356,260,1.0
16895,13883,2020-02-25,355,4293.152542,772.767458,261,4.0
16896,13884,2020-02-25,190,1135.59322,204.40678,261,2.0
16897,13889,2020-06-30,2690,132.161017,23.788983,586,1.0
16898,13890,2020-07-30,2690,132.161017,23.788983,586,1.0
16899,13891,2020-08-31,2690,132.161017,23.788983,586,1.0
16900,13892,2020-09-29,2690,108.0,19.44,586,1.0
16901,13980,2020-02-10,2622,50.16,19.32,583,1.0
16902,13981,2020-02-19,2578,78.02,49.71,583,1.0
16903,13982,2020-03-23,2614,33.34,17.97,583,1.0
16904,13982,2020-03-23,2588,12.48,9.87,583,1.0
16905,13983,2020-06-17,2617,43.64,16.81,583,1.0
16906,13984,2020-06-29,2611,44.01,32.19,583,1.0
16907,13984,2020-06-29,2784,86.41,21.6,583,1.0
16908,13985,2020-09-07,2682,27.02,10.4,583,1.0
16909,13985,2020-09-07,2786,28.71,13.99,583,1.0
16910,13985,2020-09-07,2563,269.32,268.02,583,2.0
16911,13985,2020-09-07,2572,135.68,88.94,583,1.0
16912,14105,2020-07-07,2690,2000.0,360.0,101,1.0
16913,14595,2020-07-27,2690,7980.0,1436.4,417,1.0
16914,14596,2020-07-11,5,402.542373,72.457627,83,1.0
16915,14597,2020-09-22,2820,847.46,0.0,83,4.0
16916,15251,2020-11-11,1325,1387.39,0.0,455,2.0
16917,15251,2020-11-11,1326,639.64,0.0,455,2.0
16918,15251,2020-11-11,1327,3837.83,0.0,455,4.0
16919,15251,2020-11-11,1330,2567.56,0.0,455,2.0
16920,15251,2020-11-11,1329,1666.66,0.0,455,2.0
16921,15251,2020-11-11,1332,3288.28,0.0,455,2.0
16922,15251,2020-11-11,756,1045.04,0.0,455,2.0
16923,15251,2020-11-11,757,855.85,0.0,455,2.0
16924,15251,2020-11-11,759,1567.57,0.0,455,2.0
16925,15251,2020-11-11,761,2117.11,0.0,455,2.0
16926,15251,2020-11-11,766,7603.56,0.0,455,4.0
16927,15251,2020-11-11,768,5045.04,0.0,455,2.0
16928,15251,2020-11-11,1321,738.72,0.0,455,2.0
16929,15251,2020-11-11,1322,936.94,0.0,455,2.0
16930,15251,2020-11-11,1323,1207.21,0.0,455,2.0
16931,15251,2020-11-11,2250,852.0,0.0,455,4.0
16932,15251,2020-11-11,2251,1260.0,0.0,455,4.0
16933,15251,2020-11-11,2252,1360.0,0.0,455,4.0
16934,15251,2020-11-11,2253,1360.0,0.0,455,4.0
16935,15251,2020-11-11,2254,1908.0,0.0,455,4.0
