Code,Item,Group,Region_Number,Region_Name,State_Name,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Average_Annual_Percent_Growth
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Florida,165,211,260,300,419,499,526,650,807,848,1050,1144,1315,1448,1609,1753,1963,2182,2297,2284,2403,2751,2956,3174,3427,3844,3928,4264,4733,5014,5202,5381,5421,5563,5886,11.1
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Georgia,63,80,97,107,133,169,175,241,256,285,372,424,496,543,582,612,664,740,755,782,837,902,1012,1152,1249,1359,1445,1625,1696,1706,1820,1878,1975,2028,2098,10.9
4,Other Professional Services (Millions of Dollars),State,8,Far West,Hawaii,14,18,22,24,30,33,41,45,57,67,82,97,108,118,121,120,113,110,119,127,144,162,194,202,227,239,240,276,288,296,292,298,306,316,335,9.9
4,Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Idaho,16,20,22,26,35,35,37,37,47,51,58,67,73,83,91,108,115,126,141,159,179,190,205,235,270,287,306,329,353,374,393,423,427,461,483,10.6
4,Other Professional Services (Millions of Dollars),State,3,Great Lakes,Illinois,169,200,223,266,316,358,397,468,551,589,690,727,821,924,989,1085,1203,1278,1354,1376,1521,1672,1809,2091,2184,2363,2566,2820,3054,3184,3414,3585,3761,3862,4173,9.9
4,Other Professional Services (Millions of Dollars),State,3,Great Lakes,Indiana,74,87,98,109,166,136,164,195,256,264,314,328,360,403,433,496,527,559,606,585,615,695,742,793,863,888,934,988,1074,1119,1168,1286,1409,1497,1589,9.4
4,Other Professional Services (Millions of Dollars),State,4,Plains,Iowa,51,59,64,70,78,80,86,115,143,147,179,197,197,214,226,258,276,293,315,328,334,367,389,429,467,489,510,549,572,600,631,654,688,725,757,8.2
4,Other Professional Services (Millions of Dollars),State,4,Plains,Kansas,42,50,57,67,77,84,97,109,128,137,161,173,191,199,205,231,238,269,295,305,316,350,367,405,450,489,496,535,591,607,628,644,706,729,741,8.8
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Kentucky,32,38,42,46,59,63,70,86,110,117,149,173,196,218,242,287,323,358,379,407,458,488,529,577,634,647,674,716,769,796,837,870,899,905,953,10.5
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Louisiana,43,52,62,73,100,108,126,154,191,178,221,204,232,275,313,335,354,393,400,406,425,472,520,575,638,646,667,741,831,868,896,943,1026,1038,1094,10
4,Other Professional Services (Millions of Dollars),State,1,New England,Maine,15,17,20,22,30,34,43,54,68,72,89,91,100,108,110,133,144,154,169,183,188,214,225,252,290,308,321,353,367,364,364,375,413,416,425,10.4
4,Other Professional Services (Millions of Dollars),State,2,Mideast,Maryland,61,74,84,98,130,149,163,221,257,273,343,377,447,475,523,583,610,696,741,717,751,846,937,997,1059,1130,1213,1281,1375,1441,1485,1533,1597,1566,1649,10.2
4,Other Professional Services (Millions of Dollars),State,1,New England,Massachusetts,89,107,121,143,180,209,250,329,370,395,477,503,567,629,670,730,832,957,997,1006,1029,1134,1199,1267,1323,1343,1397,1463,1580,1665,1751,1812,1852,1916,2010,9.6
4,Other Professional Services (Millions of Dollars),State,3,Great Lakes,Michigan,157,207,218,261,345,367,393,431,527,532,604,629,703,852,910,1023,1117,1175,1188,1180,1253,1367,1462,1580,1740,1844,1905,2037,2136,2144,2189,2239,2339,2369,2508,8.5
4,Other Professional Services (Millions of Dollars),State,4,Plains,Minnesota,68,83,97,122,158,158,180,206,256,263,308,323,356,383,410,476,533,582,635,660,715,722,777,842,958,975,1020,1094,1144,1152,1213,1237,1349,1391,1480,9.5
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Mississippi,18,22,25,30,56,51,53,64,77,75,93,95,96,106,114,128,137,159,170,152,166,197,238,254,296,300,308,351,396,390,421,444,467,477,513,10.3
4,Other Professional Services (Millions of Dollars),State,4,Plains,Missouri,62,72,82,93,117,119,137,187,262,258,313,267,313,298,345,426,472,541,580,586,680,692,757,811,872,951,999,1095,1167,1182,1224,1271,1313,1336,1353,9.5
4,Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Montana,13,16,18,21,26,30,35,37,41,48,49,56,63,73,69,78,78,90,93,113,126,138,141,153,161,175,185,195,211,214,229,248,267,277,295,9.5
4,Other Professional Services (Millions of Dollars),State,4,Plains,Nebraska,21,27,30,35,43,44,47,51,64,69,82,90,107,109,113,132,145,160,163,175,205,233,257,297,309,338,355,381,428,455,475,515,578,547,553,10
4,Other Professional Services (Millions of Dollars),State,8,Far West,Nevada,16,21,25,30,35,41,46,62,78,96,119,130,146,146,152,183,197,197,207,213,229,254,302,332,374,395,428,476,526,564,606,606,656,703,746,11.9
4,Other Professional Services (Millions of Dollars),State,1,New England,New Hampshire,14,16,18,22,30,36,42,45,62,67,84,90,100,108,109,119,114,124,141,164,172,180,189,203,218,232,241,267,292,312,310,320,315,308,319,9.7
4,Other Professional Services (Millions of Dollars),State,2,Mideast,New Jersey,118,142,162,191,255,302,353,463,558,615,728,804,918,999,1042,1169,1243,1328,1419,1433,1407,1539,1607,1685,1835,1934,2019,2201,2344,2494,2622,2767,2908,3095,3204,10.2
4,Other Professional Services (Millions of Dollars),State,6,Southwest,New Mexico,21,25,28,31,43,51,60,66,82,86,100,111,115,121,129,193,170,172,182,204,201,236,249,265,293,315,340,373,397,415,444,468,508,500,511,9.9
4,Other Professional Services (Millions of Dollars),State,2,Mideast,New York,296,352,396,456,597,653,744,990,1108,1209,1372,1508,1670,1831,1909,1984,2117,2264,2567,2851,3071,3392,3559,3689,3910,4029,4117,4431,4712,4977,5213,5417,5514,5622,5855,9.2
4,Other Professional Services (Millions of Dollars),State,5,Southeast,North Carolina,62,73,85,96,125,134,166,189,248,272,337,357,418,472,509,607,638,700,755,744,798,885,967,1073,1211,1338,1466,1648,1768,1871,1874,1929,2001,2029,2130,11
4,Other Professional Services (Millions of Dollars),State,4,Plains,North Dakota,10,12,15,17,21,17,22,25,32,34,40,40,44,51,55,60,62,62,66,72,76,80,82,86,92,99,102,107,120,130,144,156,166,181,197,9.2
4,Other Professional Services (Millions of Dollars),State,3,Great Lakes,Ohio,152,185,218,238,335,352,394,460,601,604,687,753,832,1092,960,1078,1163,1230,1272,1285,1370,1487,1612,1720,1833,1885,1944,2003,2148,2220,2178,2273,2483,2532,2663,8.8
4,Other Professional Services (Millions of Dollars),State,6,Southwest,Oklahoma,43,51,58,67,82,92,101,119,150,149,184,193,214,230,242,279,317,320,350,397,391,380,408,441,492,507,573,593,647,674,724,776,833,876,938,9.5
4,Other Professional Services (Millions of Dollars),State,8,Far West,Oregon,50,61,70,82,103,116,133,156,192,203,235,243,280,291,300,336,354,367,384,421,463,519,567,615,671,734,793,888,962,996,1049,1106,1189,1251,1303,10.1
4,Other Professional Services (Millions of Dollars),State,2,Mideast,Pennsylvania,167,196,217,249,324,368,437,562,680,722,860,975,1133,1250,1301,1450,1554,1667,1796,1933,1975,2147,2174,2283,2493,2600,2731,3020,3206,3324,3508,3620,3773,3792,3912,9.7
4,Other Professional Services (Millions of Dollars),State,1,New England,Rhode Island,12,14,17,17,22,23,36,39,51,52,61,68,71,79,79,86,90,101,106,112,119,130,153,171,193,205,228,255,271,280,292,308,318,322,334,10.3
4,Other Professional Services (Millions of Dollars),State,5,Southeast,South Carolina,28,36,40,44,63,63,72,86,106,116,140,154,177,195,215,242,264,304,345,323,292,341,392,406,455,502,550,613,677,701,716,742,815,879,905,10.8
4,Other Professional Services (Millions of Dollars),State,4,Plains,South Dakota,10,11,12,15,18,20,22,27,32,34,42,45,51,54,59,66,72,76,80,89,89,95,98,109,121,131,136,145,157,165,183,187,198,205,216,9.5
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Tennessee,46,58,66,77,98,103,122,146,194,190,265,295,316,361,389,461,552,570,604,629,629,688,775,827,925,982,1005,1109,1138,1136,1253,1265,1330,1378,1458,10.7
4,Other Professional Services (Millions of Dollars),State,6,Southwest,Texas,189,240,284,320,416,476,538,607,768,847,1034,1102,1267,1339,1330,1565,1738,1976,2107,2224,2445,2654,2809,2957,3182,3361,3525,3863,4203,4472,4820,5160,5622,5787,6184,10.8
4,Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Utah,16,20,22,25,38,43,50,49,73,78,94,96,106,122,147,168,188,211,240,256,245,269,280,310,334,365,379,416,447,466,484,529,556,587,639,11.4
4,Other Professional Services (Millions of Dollars),State,1,New England,Vermont,7,9,10,11,13,15,18,20,27,29,34,37,42,47,46,56,57,63,74,84,94,100,109,115,129,133,142,154,159,163,166,170,178,182,192,10.2
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Virginia,57,72,79,96,126,148,166,198,246,261,327,357,390,478,499,518,616,614,654,702,744,820,874,932,1012,1085,1160,1273,1386,1451,1526,1598,1708,1724,1791,10.7
4,Other Professional Services (Millions of Dollars),State,8,Far West,Washington,82,103,119,134,166,185,212,250,299,317,384,429,464,521,562,640,676,751,825,882,950,1075,1146,1228,1319,1435,1528,1679,1791,1890,1959,1994,2026,2142,2239,10.2
4,Other Professional Services (Millions of Dollars),State,5,Southeast,West Virginia,18,22,26,29,33,38,43,52,61,63,76,83,91,96,110,120,121,134,146,161,175,191,221,223,240,248,246,253,276,291,301,323,334,350,378,9.3
4,Other Professional Services (Millions of Dollars),State,3,Great Lakes,Wisconsin,66,76,86,106,132,130,146,181,218,251,281,304,346,375,409,494,553,609,641,647,678,737,771,828,903,994,1014,1086,1147,1149,1174,1247,1313,1388,1481,9.6
4,Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Wyoming,7,9,11,14,18,17,19,19,23,22,27,29,32,33,35,45,41,44,52,62,66,73,79,90,101,101,109,119,135,142,147,161,182,180,187,10
5,Dental Services (Millions of Dollars),United States,0,United States,,13320,15706,16971,18290,19859,21694,23164,25322,27394,29377,31598,33397,37133,39006,41558,44615,46943,50292,53600,57255,62066,67601,73444,76005,81749,86691,91146,97029,101939,102307,105032,107106,108771,110141,112832,6.5
5,Dental Services (Millions of Dollars),Region,1,New England,,757,884,959,1061,1134,1191,1380,1558,1744,1931,2051,2117,2308,2481,2555,2684,2780,3036,3244,3514,3744,4063,4436,4548,4881,5107,5397,5782,6170,6296,6423,6581,6583,6635,6751,6.6
5,Dental Services (Millions of Dollars),Region,2,Mideast,,2496,2880,3074,3352,3792,4034,4191,4842,5266,5563,6099,6304,6988,7134,7540,8034,8283,8754,8906,9496,10063,11107,12185,12584,13449,14196,14980,15707,16257,16261,16781,16982,17121,17273,17535,5.9
5,Dental Services (Millions of Dollars),Region,3,Great Lakes,,2476,2896,3039,3218,3357,3687,3975,4236,4486,4823,5080,5332,5939,6192,6584,7114,7538,7940,8390,8968,9918,10846,11611,11854,12623,13286,13778,14414,14939,15200,15915,16117,15756,15702,15957,5.6
5,Dental Services (Millions of Dollars),Region,4,Plains,,917,1082,1145,1244,1299,1393,1464,1622,1734,1874,1981,2069,2319,2396,2567,2804,2919,3160,3431,3645,3948,4331,4737,4895,5327,5551,5807,6235,6424,6684,6957,7133,7067,7126,7306,6.3
5,Dental Services (Millions of Dollars),Region,5,Southeast,,2406,2853,3091,3341,3671,4099,4485,4854,5320,5746,6161,6560,7336,7755,8325,9058,9617,10483,10962,11920,13127,14241,15450,15883,17550,18746,20055,21307,22045,22133,22706,23187,24030,24507,25250,7.2
5,Dental Services (Millions of Dollars),Region,6,Southwest,,1061,1298,1452,1575,1720,2025,2050,2102,2235,2399,2546,2695,3057,3253,3480,3807,4071,4417,5140,5578,6097,6620,6854,7171,7697,8276,8892,9717,10861,11002,11315,11685,12080,12247,12605,7.6
5,Dental Services (Millions of Dollars),Region,7,Rocky Mountains,,391,474,537,589,662,716,758,793,853,894,976,1038,1163,1263,1372,1523,1596,1733,1909,2056,2295,2476,2739,2815,3076,3209,3356,3677,3893,3990,4081,4155,4373,4457,4590,7.5
5,Dental Services (Millions of Dollars),Region,8,Far West,,2816,3340,3675,3911,4223,4549,4861,5316,5754,6147,6703,7283,8025,8533,9134,9591,10137,10769,11619,12078,12874,13917,15432,16254,17146,18320,18879,20190,21350,20742,20853,21268,21762,22194,22838,6.3
5,Dental Services (Millions of Dollars),State,5,Southeast,Alabama,161,188,198,205,236,248,265,300,323,346,369,397,443,469,504,535,565,608,636,690,738,789,866,959,956,1022,1078,1135,1189,1187,1226,1235,1246,1264,1282,6.3
5,Dental Services (Millions of Dollars),State,8,Far West,Alaska,34,40,45,53,65,72,73,76,81,87,95,107,120,132,141,144,153,164,173,173,193,202,220,231,238,254,263,290,311,305,321,315,348,357,372,7.3
5,Dental Services (Millions of Dollars),State,6,Southwest,Arizona,165,199,222,249,271,313,317,345,388,410,447,483,529,581,626,697,750,787,876,958,1083,1208,1299,1397,1565,1716,1903,2036,2080,2055,2016,2033,2201,2251,2255,8
5,Dental Services (Millions of Dollars),State,5,Southeast,Arkansas,84,99,106,115,127,145,150,160,183,183,206,212,237,252,273,313,337,361,363,400,445,477,512,549,579,624,644,705,729,750,747,768,826,835,848,7
5,Dental Services (Millions of Dollars),State,8,Far West,California,2064,2448,2697,2880,3100,3298,3557,3905,4206,4499,4855,5287,5774,6126,6500,6752,7130,7533,8198,8409,8895,9586,10730,11415,12024,12939,13227,14033,14938,14390,14395,14760,15020,15311,15746,6.2
5,Dental Services (Millions of Dollars),State,7,Rocky Mountains,Colorado,192,233,271,295,336,375,390,399,429,456,489,527,581,629,684,765,802,864,945,1037,1169,1251,1388,1437,1561,1599,1651,1794,1886,1988,2003,2055,2153,2198,2262,7.5
5,Dental Services (Millions of Dollars),State,1,New England,Connecticut,228,267,291,320,346,360,424,479,530,581,641,643,700,748,757,785,801,857,882,952,1004,1081,1202,1218,1319,1352,1401,1508,1598,1601,1648,1660,1698,1716,1735,6.1
5,Dental Services (Millions of Dollars),State,2,Mideast,Delaware,35,41,44,42,48,60,70,71,77,89,82,90,107,110,117,130,149,148,145,170,194,209,229,242,264,271,278,299,330,334,347,361,334,329,339,6.9
5,Dental Services (Millions of Dollars),State,2,Mideast,District of Columbia,42,49,53,53,62,74,70,83,86,88,100,102,117,119,127,137,137,141,136,153,158,156,185,185,197,208,239,248,283,279,297,314,289,292,291,5.9
5,Dental Services (Millions of Dollars),State,5,Southeast,Florida,588,708,776,863,965,1133,1249,1280,1415,1549,1686,1793,1979,2088,2209,2394,2599,2777,2889,3062,3283,3522,3876,3804,4562,4797,5149,5410,5432,5199,5295,5445,5913,6102,6400,7.3
5,Dental Services (Millions of Dollars),State,5,Southeast,Georgia,270,319,343,384,426,474,523,583,676,719,752,781,883,930,1011,1104,1166,1274,1387,1523,1713,1879,2053,2140,2271,2523,2688,2841,2853,2886,2885,2914,3016,3084,3191,7.5
5,Dental Services (Millions of Dollars),State,8,Far West,Hawaii,80,94,105,103,109,129,130,151,157,169,195,202,230,254,262,278,279,278,276,299,309,331,362,372,389,425,425,466,481,480,494,495,488,488,493,5.5
5,Dental Services (Millions of Dollars),State,7,Rocky Mountains,Idaho,52,63,69,74,79,84,91,101,108,108,124,135,157,174,194,208,217,235,260,279,318,337,392,395,433,464,502,540,589,579,587,584,591,598,613,7.5
5,Dental Services (Millions of Dollars),State,3,Great Lakes,Illinois,662,767,791,847,880,962,1039,1104,1189,1297,1386,1418,1579,1661,1771,1899,1986,2109,2231,2352,2582,2913,3072,3184,3347,3555,3692,3917,4027,4046,4349,4178,4283,4249,4310,5.7
5,Dental Services (Millions of Dollars),State,3,Great Lakes,Indiana,258,304,321,339,371,416,429,465,500,534,545,571,669,697,741,823,879,937,1001,1106,1209,1330,1455,1501,1603,1703,1753,1861,1876,1922,1952,2024,2106,2114,2142,6.4
5,Dental Services (Millions of Dollars),State,4,Plains,Iowa,150,175,185,190,193,210,218,230,248,258,275,303,335,345,361,389,406,447,458,474,525,580,629,642,697,726,782,815,851,915,939,1001,977,984,1017,5.8
5,Dental Services (Millions of Dollars),State,4,Plains,Kansas,124,150,155,163,181,201,203,223,241,259,271,290,320,344,359,394,417,445,480,522,556,602,642,668,707,730,769,847,892,915,935,966,972,973,989,6.3
5,Dental Services (Millions of Dollars),State,5,Southeast,Kentucky,128,152,163,173,181,195,206,230,243,265,281,312,354,365,391,425,450,498,512,553,609,673,746,755,851,859,928,990,1007,1025,1041,1061,1083,1104,1116,6.6
5,Dental Services (Millions of Dollars),State,5,Southeast,Louisiana,179,216,238,258,266,269,286,305,314,326,358,382,428,456,499,544,594,667,673,720,724,759,785,800,870,893,979,1050,1073,1097,1129,1147,1262,1298,1330,6.1
5,Dental Services (Millions of Dollars),State,1,New England,Maine,45,53,57,65,70,77,89,96,114,131,134,140,158,167,177,182,195,213,229,247,278,284,315,327,353,371,382,415,424,452,489,521,477,475,479,7.2
5,Dental Services (Millions of Dollars),State,2,Mideast,Maryland,242,280,302,332,375,396,431,497,542,577,628,695,745,769,818,880,928,988,944,1038,1133,1245,1393,1448,1563,1675,1772,1908,1951,1998,2057,2090,2217,2220,2249,6.8
5,Dental Services (Millions of Dollars),State,1,New England,Massachusetts,362,417,449,490,521,544,619,703,790,877,904,959,1037,1146,1172,1226,1273,1393,1517,1661,1757,1924,2058,2104,2240,2368,2532,2742,2983,3042,3057,3157,3152,3178,3245,6.7
5,Dental Services (Millions of Dollars),State,3,Great Lakes,Michigan,682,800,829,877,901,995,1068,1132,1181,1271,1339,1391,1542,1601,1693,1803,1915,2033,2067,2218,2430,2716,2839,2856,3084,3184,3307,3390,3495,3521,3544,3586,3524,3535,3608,5
5,Dental Services (Millions of Dollars),State,4,Plains,Minnesota,274,327,344,380,403,426,440,499,542,596,632,627,718,726,780,842,886,978,1086,1144,1254,1359,1528,1615,1793,1887,1994,2126,2142,2240,2303,2352,2199,2214,2275,6.4
5,Dental Services (Millions of Dollars),State,5,Southeast,Mississippi,80,96,104,107,118,120,125,151,154,162,173,183,207,220,242,260,271,301,318,352,378,421,445,475,473,511,558,585,605,607,639,619,669,684,692,6.5
5,Dental Services (Millions of Dollars),State,4,Plains,Missouri,230,265,283,308,321,353,390,429,454,490,513,539,595,616,669,717,760,813,894,945,1009,1135,1221,1232,1339,1376,1398,1503,1544,1610,1656,1678,1739,1740,1760,6.2
5,Dental Services (Millions of Dollars),State,7,Rocky Mountains,Montana,44,52,57,64,70,71,72,75,79,81,83,90,101,107,117,127,131,144,154,170,182,201,211,220,232,244,258,283,297,301,315,317,349,358,371,6.5
5,Dental Services (Millions of Dollars),State,4,Plains,Nebraska,80,93,99,117,111,113,117,133,136,149,159,174,194,197,219,262,248,262,275,304,324,354,378,387,414,432,452,481,495,489,560,552,564,579,592,6.1
5,Dental Services (Millions of Dollars),State,8,Far West,Nevada,62,76,81,85,95,115,116,129,144,155,169,192,213,214,256,273,310,341,383,437,487,533,590,640,714,748,822,904,922,877,875,897,911,927,966,8.4
5,Dental Services (Millions of Dollars),State,1,New England,New Hampshire,49,59,65,76,81,85,98,118,126,143,155,158,175,179,189,205,213,257,263,292,310,358,418,437,475,506,547,552,583,609,625,645,653,651,675,8
5,Dental Services (Millions of Dollars),State,2,Mideast,New Jersey,491,568,616,694,805,896,864,1014,1105,1156,1265,1280,1480,1466,1557,1710,1808,1870,2040,2036,2133,2349,2604,2610,2853,3001,3222,3352,3448,3350,3378,3390,3513,3556,3613,6
5,Dental Services (Millions of Dollars),State,6,Southwest,New Mexico,59,72,78,85,90,105,111,117,121,124,140,146,167,169,181,209,225,242,260,276,302,333,370,391,416,451,467,521,547,550,592,614,633,636,655,7.3
5,Dental Services (Millions of Dollars),State,2,Mideast,New York,1081,1233,1285,1413,1596,1645,1720,2041,2227,2328,2502,2581,2896,2962,3014,3257,3294,3491,3600,3837,4001,4497,4906,5096,5377,5689,6040,6327,6520,6570,6691,6823,6784,6920,7077,5.7
5,Dental Services (Millions of Dollars),State,5,Southeast,North Carolina,260,307,321,341,371,429,470,514,566,618,664,704,795,841,936,1031,1091,1216,1294,1453,1583,1850,1945,2020,2231,2401,2609,2810,3009,3147,3229,3297,3281,3359,3474,7.9
5,Dental Services (Millions of Dollars),State,4,Plains,North Dakota,31,37,41,47,48,46,51,53,57,61,63,66,74,78,88,96,97,102,117,127,133,143,161,165,184,191,200,218,237,245,274,285,290,302,323,7.1
5,Dental Services (Millions of Dollars),State,3,Great Lakes,Ohio,568,664,717,766,793,857,951,1019,1076,1132,1193,1266,1398,1450,1532,1645,1759,1845,1981,2090,2252,2456,2709,2653,2883,3061,3140,3252,3425,3514,3673,3839,3649,3629,3658,5.6
5,Dental Services (Millions of Dollars),State,6,Southwest,Oklahoma,142,172,188,201,225,252,253,253,270,282,299,312,353,353,378,406,433,472,514,542,601,635,699,758,818,869,927,1010,1101,1113,1147,1171,1186,1196,1230,6.6
5,Dental Services (Millions of Dollars),State,8,Far West,Oregon,201,235,252,261,288,304,324,356,392,419,467,507,550,601,660,731,776,841,887,949,1015,1099,1188,1194,1257,1323,1396,1515,1558,1572,1600,1627,1711,1748,1802,6.7
5,Dental Services (Millions of Dollars),State,2,Mideast,Pennsylvania,606,709,773,819,905,964,1035,1137,1229,1326,1522,1555,1643,1708,1907,1922,1967,2116,2040,2261,2443,2651,2868,3003,3195,3353,3429,3573,3725,3730,4011,4004,3983,3955,3967,5.7
5,Dental Services (Millions of Dollars),State,1,New England,Rhode Island,47,56,64,73,77,85,102,108,122,137,146,142,156,152,167,184,193,201,228,229,245,254,265,280,299,303,322,332,343,349,352,349,346,347,347,6.1
5,Dental Services (Millions of Dollars),State,5,Southeast,South Carolina,114,135,149,166,190,209,229,254,274,299,320,348,381,392,424,469,486,552,589,627,746,802,866,881,961,1036,1097,1151,1248,1226,1310,1324,1346,1376,1437,7.7
5,Dental Services (Millions of Dollars),State,4,Plains,South Dakota,28,34,38,40,42,45,46,55,57,62,67,70,83,91,92,104,106,114,122,130,147,158,177,186,193,209,214,246,262,269,290,299,326,334,350,7.7
5,Dental Services (Millions of Dollars),State,5,Southeast,Tennessee,208,241,260,272,298,315,369,407,427,465,504,528,598,638,695,746,772,844,888,982,1058,1165,1252,1328,1415,1503,1551,1667,1720,1769,1844,1865,1869,1862,1910,6.7
5,Dental Services (Millions of Dollars),State,6,Southwest,Texas,695,854,963,1040,1135,1355,1369,1388,1457,1583,1660,1754,2007,2151,2294,2494,2662,2916,3490,3802,4111,4443,4486,4626,4898,5241,5596,6150,7133,7283,7559,7866,8060,8164,8465,7.6
5,Dental Services (Millions of Dollars),State,7,Rocky Mountains,Utah,79,97,106,118,138,143,166,177,193,204,232,236,269,296,313,357,374,417,474,489,540,589,643,658,737,774,813,906,961,963,1006,1027,1093,1114,1149,8.2
5,Dental Services (Millions of Dollars),State,1,New England,Vermont,26,31,34,38,39,39,47,54,62,63,71,75,82,89,94,102,104,115,125,133,149,162,177,183,195,207,214,233,239,244,252,250,258,268,270,7.1
5,Dental Services (Millions of Dollars),State,5,Southeast,Virginia,267,315,346,368,403,464,502,556,626,686,719,784,849,913,968,1045,1099,1178,1191,1328,1609,1627,1808,1873,2050,2228,2418,2589,2777,2835,2954,3107,3084,3097,3127,7.5
5,Dental Services (Millions of Dollars),State,8,Far West,Washington,374,449,494,530,567,632,661,698,775,818,922,987,1138,1206,1315,1414,1490,1612,1702,1813,1975,2167,2343,2400,2524,2632,2746,2983,3141,3117,3168,3173,3285,3363,3459,6.8
5,Dental Services (Millions of Dollars),State,5,Southeast,West Virginia,67,78,87,91,92,99,111,114,120,128,129,135,182,191,173,192,188,208,224,230,241,277,296,298,333,348,357,374,402,404,407,404,434,442,444,5.7
5,Dental Services (Millions of Dollars),State,3,Great Lakes,Wisconsin,306,361,381,389,413,457,488,517,540,589,618,685,751,784,847,944,999,1016,1110,1202,1447,1430,1535,1660,1706,1783,1886,1995,2116,2198,2398,2491,2194,2175,2239,6
5,Dental Services (Millions of Dollars),State,7,Rocky Mountains,Wyoming,24,29,34,38,39,43,39,41,44,44,49,49,55,56,64,66,72,72,76,82,86,97,105,106,113,127,132,153,160,159,171,172,187,189,195,6.4
6,Home Health Care (Millions of Dollars),United States,0,United States,,2378,2938,3482,4237,5129,5633,6368,6636,8406,10213,12534,15135,18690,22748,27307,32270,35716,36885,34072,32756,32294,34271,36464,40179,44641,49343,52052,57475,62165,67296,70995,73839,77076,79965,83566,11
6,Home Health Care (Millions of Dollars),Region,1,New England,,174,214,263,317,364,397,468,485,621,767,927,1115,1347,1640,2053,2399,2650,2620,2526,2469,2431,2595,2689,2904,3148,3393,3591,3782,4176,4509,4795,5191,5579,5976,6593,11.3
6,Home Health Care (Millions of Dollars),Region,2,Mideast,,831,1042,1180,1438,1757,1952,2229,2312,2848,3567,4014,4471,5082,5855,6354,7226,7841,8083,8022,7998,7908,8234,8646,9331,9801,10269,10387,11111,11912,12702,13610,14035,14366,15243,16382,9.2
6,Home Health Care (Millions of Dollars),Region,3,Great Lakes,,302,384,426,501,626,667,785,814,1036,1271,1602,1932,2443,2858,3518,4240,4619,4824,4385,4334,4323,4485,4686,5134,5753,6390,6856,7633,8329,9137,9819,10165,10413,10830,11004,11.2
6,Home Health Care (Millions of Dollars),Region,4,Plains,,120,154,182,214,240,269,286,292,372,448,592,695,893,1094,1288,1506,1755,1882,1825,1917,1825,1945,1913,2028,2233,2538,2665,2972,3397,3890,4160,4411,4875,5106,5534,11.9
6,Home Health Care (Millions of Dollars),Region,5,Southeast,,441,525,636,798,1008,1147,1311,1394,1859,2224,2988,3841,4972,6365,7744,9068,9989,10016,8871,8109,7894,8219,8647,9334,10645,11803,12452,13606,14778,15834,16410,16755,16999,17416,17888,11.5
6,Home Health Care (Millions of Dollars),Region,6,Southwest,,162,203,265,343,414,447,495,526,641,759,1025,1274,1659,2199,2989,3961,4745,5199,4297,3429,3305,3706,4128,4698,5260,5961,6329,7002,7727,8711,9174,9498,9826,9600,9828,12.8
6,Home Health Care (Millions of Dollars),Region,7,Rocky Mountains,,43,54,75,79,92,92,91,100,126,149,196,246,308,400,516,636,735,788,699,667,673,704,783,855,937,1024,1050,1258,1344,1499,1610,1712,1856,1966,2075,12.1
6,Home Health Care (Millions of Dollars),Region,8,Far West,,305,363,456,547,628,661,705,713,904,1029,1190,1561,1987,2337,2844,3233,3382,3475,3446,3833,3935,4382,4972,5896,6864,7965,8722,10111,10502,11014,11417,12071,13162,13827,14261,12
6,Home Health Care (Millions of Dollars),State,5,Southeast,Alabama,25,30,38,43,57,67,82,84,113,136,195,251,328,437,498,595,648,651,558,466,437,450,485,538,635,732,789,814,858,914,946,957,951,946,973,11.3
6,Home Health Care (Millions of Dollars),State,8,Far West,Alaska,1,1,1,1,1,2,2,3,3,3,3,3,5,7,12,16,16,17,12,11,11,12,24,38,60,63,60,54,59,75,101,129,158,150,139,15.7
6,Home Health Care (Millions of Dollars),State,6,Southwest,Arizona,15,17,26,39,51,61,53,56,61,77,128,153,183,237,410,405,455,447,387,380,398,459,476,576,659,733,716,732,828,872,813,889,944,928,930,12.8
6,Home Health Care (Millions of Dollars),State,5,Southeast,Arkansas,15,21,21,24,26,29,33,37,56,65,74,94,127,143,198,225,232,281,293,313,291,312,326,312,303,318,289,296,335,388,427,458,503,500,534,11.2
6,Home Health Care (Millions of Dollars),State,8,Far West,California,226,267,339,415,472,500,535,544,691,765,888,1161,1495,1716,2057,2326,2457,2527,2524,2921,3088,3532,4093,4878,5599,6539,7182,8311,8506,8868,9151,9637,10467,11006,11266,12.2
